correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;True;(0, 0);[1.0, 0];407;0;1.0;True;0
0;True;(0, 0);[1.0, 0];434;0;1.0;True;1
0;True;(0, 0);[1.0, 3.398267819495071e-09];425;0;1.0;True;2
0;True;(0, 0);[1.0, 7.194133030325383e-09];480;0;1.0;True;3
0;True;(0, 0);[1.0, 0];414;0;1.0;True;4
0;True;(0, 0);[0.9999998807907247, 0];573;0;1.0;True;5
0;True;(0, 0);[1.0, 2.061153622438558e-09];441;0;1.0;True;6
0;True;(0, 0);[0.9999998807907247, 0];606;0;1.0;True;7
0;True;(0, 0);[0.9999998807907247, 0];375;0;1.0;True;8
0;True;(0, 0);[1.0, 2.061153622438558e-09];562;0;1.0;True;9
0;False;(0, 1);[1.2751905914873347e-07, 0.9999997615814777];480;0;1.0;True;0
0;False;(0, 1);[0.0001233946226544279, 0.9998765144262002];522;0;1.0;True;1
0;False;(0, 1);[2.510999155743982e-08, 0.9999998807907247];473;0;1.0;True;2
0;False;(0, 1);[6.023573837886479e-08, 0.9999998807907247];405;0;1.0;True;3
0;False;(0, 1);[1.3709577789362383e-06, 0.9999985694905718];457;0;1.0;True;4
0;False;(0, 1);[1.1253517471925912e-07, 0.9999998807907247];594;0;1.0;True;5
0;False;(0, 1);[8.315279260963632e-07, 0.9999991655356624];400;0;1.0;True;6
0;False;(0, 1);[1.9555681087850496e-08, 1.0];447;0;1.0;True;7
0;False;(0, 1);[3.7266389560521204e-06, 0.9999961853172863];309;0;1.0;True;8
0;False;(0, 1);[7.734421907141565e-08, 0.9999997615814777];379;0;1.0;True;9
0;True;(0, 2);[0.9999998807907247, 5.602796437537268e-09];447;0;1.0;False;0
0;True;(0, 2);[1.0, 1.103256032343554e-09];409;0;1.0;False;1
0;True;(0, 2);[1.0, 2.335593038799337e-09];557;0;1.0;False;2
0;True;(0, 2);[1.0, 1.3440409951135022e-08];514;0;1.0;False;3
0;True;(0, 2);[0.9999998807907247, 0];379;0;1.0;False;4
0;True;(0, 2);[0.9999995231630692, 0];451;0;1.0;False;5
0;True;(0, 2);[1.0, 2.9989608248573072e-09];394;0;1.0;False;6
0;True;(0, 2);[1.0, 4.944450501938644e-09];491;0;1.0;False;7
0;True;(0, 2);[0.9999998807907247, 0];392;0;1.0;False;8
0;True;(0, 2);[1.0, 3.398267819495071e-09];453;0;1.0;False;9
0;True;(0, 3);[0.9999990463265931, 9.422445831379603e-07];618;0;0.7;False;0
0;False;(0, 3);[4.539785156619626e-05, 0.9999545833252356];1000;0;0.3;True;1
0;True;(0, 3);[0.9999996423722521, 3.927863545481039e-07];979;0;0.7;False;2
0;True;(0, 3);[1.0, 1.522997974471263e-08];497;0;0.7;False;3
0;False;(0, 3);[0.09534945969074979, 0.9046505126460354];1208;0;0.3;True;4
0;True;(0, 3);[1.0, 4.691164021834418e-08];544;0;0.7;False;5
0;False;(0, 3);[0.0019267342527389902, 0.9980732443617326];812;0;0.3;True;6
0;True;(0, 3);[0.9999833109787883, 1.670143001672819e-05];1000;0;0.7;False;7
0;True;(0, 3);[0.9999998807907247, 3.2241867372567335e-08];625;0;0.7;False;8
0;True;(0, 3);[0.9999417100552707, 5.829127258796956e-05];482;0;0.7;False;9
0;True;(1, 0);[1.0, 7.194133030325383e-09];645;0;1.0;True;0
0;True;(1, 0);[1.0, 3.398267819495071e-09];593;0;1.0;True;1
0;True;(1, 0);[1.0, 4.363462252943702e-09];549;0;1.0;True;2
0;True;(1, 0);[1.0, 9.736200313009565e-10];663;0;1.0;True;3
0;True;(1, 0);[1.0, 4.944450501938644e-09];581;0;1.0;True;4
0;True;(1, 0);[1.0, 7.194133030325383e-09];525;0;1.0;True;5
0;True;(1, 0);[1.0, 1.2501528663867426e-09];634;0;1.0;True;6
0;True;(1, 0);[1.0, 8.592166619174109e-10];653;0;1.0;True;7
0;True;(1, 0);[1.0, 3.398267819495071e-09];597;0;1.0;True;8
0;True;(1, 0);[1.0, 1.6052280551856116e-09];726;0;1.0;True;9
0;False;(1, 1);[1.0467401794744658e-08, 1.0];537;0;1.0;True;0
0;False;(1, 1);[9.931194312156244e-08, 0.9999998807907247];731;0;1.0;True;1
0;False;(1, 1);[0.002472623024627213, 0.9975274099865513];642;0;1.0;True;2
0;False;(1, 1);[9.736200313009565e-10, 0.9999998807907247];688;0;1.0;True;3
0;False;(1, 1);[4.78509457496562e-06, 0.9999952316511552];581;0;1.0;True;4
0;False;(1, 1);[1.3007123989067183e-05, 0.9999870063564401];1049;0;1.0;True;5
0;False;(1, 1);[4.944450501938644e-09, 1.0];571;0;1.0;True;6
0;False;(1, 1);[1.670143001672819e-05, 0.9999833109787883];723;0;1.0;True;7
0;False;(1, 1);[0, 0.9999998807907247];641;0;1.0;True;8
0;False;(1, 1);[0.029312232836486894, 0.9706877714009485];1188;0;1.0;True;9
0;False;(1, 2);[7.582560427911907e-10, 0.9999998807907247];507;0;1.0;True;0
0;False;(1, 2);[0, 0.9999998807907247];633;0;1.0;True;1
0;False;(1, 2);[2.172439935079017e-10, 0.9999998807907247];520;0;1.0;True;2
0;False;(1, 2);[0, 0.9999998807907247];541;0;1.0;True;3
0;False;(1, 2);[2.7894680928689246e-10, 0.9999998807907247];790;0;1.0;True;4
0;False;(1, 2);[3.1608814543136926e-10, 1.0];677;0;1.0;True;5
0;False;(1, 2);[2.7894680928689246e-10, 1.0];598;0;1.0;True;6
0;False;(1, 2);[3.1608814543136926e-10, 0.9999998807907247];757;0;1.0;True;7
0;False;(1, 2);[5.905303998944039e-10, 0.9999998807907247];922;0;1.0;True;8
0;False;(1, 2);[1.6052280551856116e-09, 1.0];754;0;1.0;True;9
0;False;(1, 3);[1.3440409951135022e-08, 1.0];482;0;0.9;True;0
0;False;(1, 3);[9.610239492660866e-05, 0.9999039265409296];686;0;0.9;True;1
0;False;(1, 3);[3.850741922767617e-09, 1.0];452;0;0.9;True;2
0;False;(1, 3);[1.4166087866431961e-09, 1.0];652;0;0.9;True;3
0;False;(1, 3);[8.592166619174109e-10, 0.9999998807907247];525;0;0.9;True;4
0;False;(1, 3);[3.850741922767617e-09, 1.0];425;0;0.9;True;5
0;False;(1, 3);[2.646573638909117e-09, 1.0];690;0;0.9;True;6
0;False;(1, 3);[4.363462252943702e-09, 1.0];554;0;0.9;True;7
0;True;(1, 3);[0.9999039265409296, 9.610239492660866e-05];1679;0;0.1;False;8
0;False;(1, 3);[8.315279260963632e-07, 0.9999991655356624];572;0;0.9;True;9
2;False;(2, 0);[1.3176514270095466e-10, 1.0];682;0;0.6;True;0
2;True;(2, 0);[0.9999921322487634, 7.88926463665814e-06];773;0;0.4;False;1
2;False;(2, 0);[0, 1.0];618;0;0.6;True;2
2;False;(2, 0);[3.7266389560521204e-06, 0.9999963045256735];932;0;0.6;True;3
2;True;(2, 0);[0.9998415959451853, 0.0001584362410990077];942;0;0.4;False;4
2;True;(2, 0);[1.0, 9.237449661970594e-09];631;0;0.4;False;5
2;False;(2, 0);[1.186112015134383e-08, 1.0];983;0;0.6;True;6
2;True;(2, 0);[0.9998765144262002, 0.0001233946226544279];810;0;0.4;False;7
2;False;(2, 0);[1.8553913626159784e-07, 0.9999997615814777];1029;0;0.6;True;8
2;False;(2, 0);[0.18242550282051248, 0.8175744308728488];855;0;0.6;True;9
2;False;(2, 1);[2.7894680928689246e-10, 1.0];815;0;1.0;True;0
2;False;(2, 1);[0, 1.0];570;0;1.0;True;1
