correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(0, 0);False;[0, 0.9999996423722521];690;185;1.0;True;0
1;(0, 0);False;[0, 0.9999996423722521];538;297;1.0;True;1
1;(0, 0);False;[0, 0.9999992847447459];352;406;1.0;True;2
1;(0, 0);False;[0, 0.9999988079084972];646;260;1.0;True;3
1;(0, 0);False;[0, 0.9999973774024795];695;392;1.0;True;4
1;(0, 0);False;[0, 0.999998927117538];616;289;1.0;True;5
1;(0, 0);False;[0, 0.9999997615814777];293;282;1.0;True;6
1;(0, 0);False;[0, 0.9999994039539004];552;589;1.0;True;7
1;(0, 0);False;[0, 0.9999974966112362];769;244;1.0;True;8
1;(0, 0);False;[0, 0.9999992847447459];444;368;1.0;True;9
1;(0, 1);True;[0.9999991655356624, 5.043471815847051e-07];636;389;1.0;True;0
1;(0, 1);True;[0.9999972581939645, 1.7603412757721762e-06];551;119;1.0;True;1
1;(0, 1);True;[0.9999972581939645, 1.7603412757721762e-06];711;356;1.0;True;2
1;(0, 1);True;[0.9999995231630692, 1.4449802461092448e-07];792;362;1.0;True;3
1;(0, 1);True;[0.9999990463265931, 5.043471815847051e-07];475;241;1.0;True;4
1;(0, 1);True;[0.9999982118638471, 3.9278560536830205e-07];596;243;1.0;True;5
1;(0, 1);True;[0.9999983310727032, 1.067701973552941e-06];741;316;1.0;True;6
1;(0, 1);True;[0.9999995231630692, 2.382369667501818e-07];664;186;1.0;True;7
1;(0, 1);True;[0.9999992847447459, 2.3823673954981372e-07];748;304;1.0;True;8
1;(0, 1);True;[0.9999986886995842, 8.315279260963632e-07];523;225;1.0;True;9
1;(0, 2);False;[0, 0.9999985694905718];555;274;1.0;True;0
1;(0, 2);False;[0, 0.9999973774024795];679;621;1.0;True;1
1;(0, 2);False;[0, 0.9999982118638471];508;451;1.0;True;2
1;(0, 2);False;[0, 0.9999982118638471];601;204;1.0;True;3
1;(0, 2);False;[0, 0.9999996423722521];913;429;1.0;True;4
1;(0, 2);False;[0, 0.9999973774024795];621;364;1.0;True;5
1;(0, 2);False;[0, 0.9999958276922101];585;290;1.0;True;6
1;(0, 2);False;[0, 0.9999991655356624];382;187;1.0;True;7
1;(0, 2);False;[0, 0.9999945164027223];661;270;1.0;True;8
1;(0, 2);False;[0, 0.999997854237364];665;314;1.0;True;9
1;(0, 3);False;[0, 0.9999995231630692];805;189;1.0;True;0
1;(0, 3);False;[0, 0.9999992847447459];828;201;1.0;True;1
1;(0, 3);False;[0, 0.9999991655356624];524;177;1.0;True;2
1;(0, 3);False;[0, 0.9999990463265931];602;468;1.0;True;3
1;(0, 3);False;[0, 0.9999996423722521];426;336;1.0;True;4
1;(0, 3);False;[0, 0.9999971389852362];612;294;1.0;True;5
1;(0, 3);False;[0, 0.9999976158197796];609;134;1.0;True;6
1;(0, 3);False;[0, 0.9999997615814777];585;332;1.0;True;7
1;(0, 3);False;[0, 0.9999994039539004];902;415;1.0;True;8
1;(0, 3);False;[0, 0.999997854237364];807;390;1.0;True;9
1;(1, 0);False;[0, 0.9999976158197796];338;276;1.0;True;0
1;(1, 0);False;[0, 0.9999994039539004];249;258;1.0;True;1
1;(1, 0);False;[0, 0.9999997615814777];288;136;1.0;True;2
1;(1, 0);False;[0, 0.9999998807907247];338;146;1.0;True;3
1;(1, 0);False;[0, 0.9999992847447459];202;127;1.0;True;4
1;(1, 0);False;[0, 0.9999979734461775];294;360;1.0;True;5
1;(1, 0);False;[0, 0.9999988079084972];440;452;1.0;True;6
1;(1, 0);False;[0, 0.9999985694905718];267;161;1.0;True;7
1;(1, 0);False;[0, 0.9999966621509202];390;445;1.0;True;8
1;(1, 0);False;[0, 0.999998927117538];385;424;1.0;True;9
1;(1, 1);True;[0.9999988079084972, 1.1253496007565217e-07];337;315;1.0;True;0
1;(1, 1);True;[0.9999995231630692, 1.4449802461092448e-07];490;624;1.0;True;1
1;(1, 1);True;[0.9999942779868433, 6.47591512025264e-07];495;304;1.0;True;2
1;(1, 1);True;[0.9999994039539004, 3.059020287707785e-07];391;308;1.0;True;3
1;(1, 1);True;[0.9999994039539004, 1.8553895931777327e-07];324;303;1.0;True;4
1;(1, 1);True;[0.9999988079084972, 1.8553895931777327e-07];504;271;1.0;True;5
1;(1, 1);True;[0.9999983310727032, 3.0590173704000945e-07];417;399;1.0;True;6
1;(1, 1);True;[0.9999990463265931, 2.1024318473456359e-07];439;238;1.0;True;7
1;(1, 1);True;[0.9999997615814777, 1.1253517471925912e-07];425;355;1.0;True;8
1;(1, 1);True;[0.9999996423722521, 2.382369667501818e-07];412;268;1.0;True;9
1;(1, 2);False;[0, 0.9999974966112362];485;427;1.0;True;0
1;(1, 2);False;[0, 0.9999988079084972];521;219;1.0;True;1
1;(1, 2);False;[0, 0.9999979734461775];377;373;1.0;True;2
1;(1, 2);False;[0, 0.9999979734461775];358;459;1.0;True;3
1;(1, 2);False;[0, 0.9999990463265931];387;387;1.0;True;4
1;(1, 2);False;[0, 0.9999990463265931];395;506;1.0;True;5
1;(1, 2);False;[0, 0.9999990463265931];362;295;1.0;True;6
1;(1, 2);False;[0, 0.999998927117538];384;173;1.0;True;7
1;(1, 2);False;[0, 0.9999986886995842];405;403;1.0;True;8
1;(1, 2);False;[0, 0.9999986886995842];452;281;1.0;True;9
1;(1, 3);False;[0, 0.9999963045256735];617;391;1.0;True;0
1;(1, 3);False;[0, 0.9999982118638471];556;257;1.0;True;1
1;(1, 3);False;[0, 0.9999994039539004];470;215;1.0;True;2
1;(1, 3);False;[0, 0.9999990463265931];558;384;1.0;True;3
1;(1, 3);False;[0, 0.9999994039539004];599;663;1.0;True;4
1;(1, 3);False;[0, 0.9999985694905718];303;280;1.0;True;5
1;(1, 3);False;[0, 0.999998927117538];471;262;1.0;True;6
1;(1, 3);False;[0, 0.9999994039539004];776;138;1.0;True;7
1;(1, 3);False;[0, 0.9999990463265931];391;233;1.0;True;8
1;(1, 3);False;[0, 0.9999982118638471];390;306;1.0;True;9
3;(2, 0);False;[0, 0.9999996423722521];460;280;1.0;True;0
3;(2, 0);False;[0, 0.9999997615814777];539;409;1.0;True;1
3;(2, 0);False;[0, 0.9999997615814777];570;296;1.0;True;2
3;(2, 0);False;[0, 0.9999996423722521];728;175;1.0;True;3
3;(2, 0);False;[0, 0.9999997615814777];674;365;1.0;True;4
3;(2, 0);False;[0, 0.9999977350285647];654;400;1.0;True;5
3;(2, 0);False;[0, 0.9999983310727032];597;269;1.0;True;6
3;(2, 0);False;[0, 0.9999986886995842];619;284;1.0;True;7
3;(2, 0);False;[0, 0.9999997615814777];517;534;1.0;True;8
3;(2, 0);False;[0, 0.9999973774024795];440;105;1.0;True;9
3;(2, 1);False;[0, 0.9999991655356624];714;350;1.0;True;0
3;(2, 1);False;[0, 0.9999994039539004];644;288;1.0;True;1
3;(2, 1);False;[0, 0.999998927117538];663;172;1.0;True;2
3;(2, 1);False;[0, 0.9999982118638471];726;420;1.0;True;3
3;(2, 1);False;[0, 0.9999985694905718];830;300;1.0;True;4
3;(2, 1);False;[0, 0.9999996423722521];626;191;1.0;True;5
3;(2, 1);False;[0, 0.9999997615814777];625;538;1.0;True;6
3;(2, 1);False;[0, 0.9999992847447459];748;331;1.0;True;7
3;(2, 1);False;[0, 0.9999997615814777];761;136;1.0;True;8
3;(2, 1);False;[0, 0.9999992847447459];614;269;1.0;True;9
3;(2, 2);False;[0, 0.9999995231630692];532;165;1.0;True;0
3;(2, 2);False;[0, 0.9999954700677164];629;674;1.0;True;1
3;(2, 2);False;[0, 0.9999992847447459];395;291;1.0;True;2
3;(2, 2);False;[0, 0.9999994039539004];588;342;1.0;True;3
3;(2, 2);False;[0, 0.9999995231630692];506;212;1.0;True;4
3;(2, 2);False;[0, 0.999998927117538];864;408;1.0;True;5
3;(2, 2);False;[0, 0.9999941587791524];503;440;1.0;True;6
3;(2, 2);False;[0, 0.9999997615814777];544;348;1.0;True;7
3;(2, 2);False;[0, 0.9999996423722521];639;311;1.0;True;8
3;(2, 2);False;[0, 0.9999991655356624];505;298;1.0;True;9
3;(2, 3);True;[0.9999995231630692, 1.4449802461092448e-07];603;211;1.0;True;0
3;(2, 3);True;[0.9999997615814777, 6.82560337633487e-08];626;273;1.0;True;1
3;(2, 3);True;[0.9999994039539004, 1.4449788680693535e-07];696;340;1.0;True;2
3;(2, 3);True;[0.9999996423722521, 4.139937718785167e-08];721;519;1.0;True;3
3;(2, 3);True;[0.9999992847447459, 1.8553895931777327e-07];782;261;1.0;True;4
3;(2, 3);True;[0.9999995231630692, 1.1253517471925912e-07];854;440;1.0;True;5
3;(2, 3);True;[0.9999995231630692, 1.8553913626159784e-07];492;284;1.0;True;6
3;(2, 3);True;[0.9999995231630692, 1.8553913626159784e-07];578;546;1.0;True;7
3;(2, 3);True;[0.9999994039539004, 2.3823673954981372e-07];618;207;1.0;True;8
3;(2, 3);True;[0.9999997615814777, 8.764248219443636e-08];556;424;1.0;True;9
0;(3, 0);True;[0.9999977350285647, 1.7603429545652396e-06];256;261;1.0;True;0
0;(3, 0);True;[0.9999977350285647, 1.7603429545652396e-06];379;161;1.0;True;1
0;(3, 0);True;[0.9999973774024795, 2.260322940135999e-06];1;299;1.0;True;2
0;(3, 0);True;[0.9999983310727032, 1.370956471489639e-06];535;159;1.0;True;3
0;(3, 0);True;[0.9999990463265931, 5.043471815847051e-07];491;190;1.0;True;4
0;(3, 0);True;[0.9999985694905718, 6.47594599989589e-07];377;261;1.0;True;5
0;(3, 0);True;[0.9999994039539004, 2.3823673954981372e-07];442;253;1.0;True;6
0;(3, 0);True;[0.9999991655356624, 8.764248219443636e-08];366;399;1.0;True;7
0;(3, 0);True;[0.999998927117538, 8.315279260963632e-07];427;235;1.0;True;8
0;(3, 0);True;[0.999998927117538, 6.47594599989589e-07];270;174;1.0;True;9
0;(3, 1);False;[0, 0.9999995231630692];547;367;1.0;True;0
0;(3, 1);False;[0, 0.9999994039539004];669;174;1.0;True;1
0;(3, 1);False;[0, 0.9999988079084972];501;468;1.0;True;2
0;(3, 1);False;[0, 0.9999986886995842];697;403;1.0;True;3
0;(3, 1);False;[0, 0.9999976158197796];774;203;1.0;True;4
0;(3, 1);False;[0, 0.9999982118638471];520;347;1.0;True;5
