correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;True;(0, 0);[0, 0];101;535;0.4;False;0
1;False;(0, 0);[0, 0.994725302133482];41;377;0.6;True;1
1;True;(0, 0);[0, 0];93;558;0.4;False;2
1;True;(0, 0);[0, 0];46;272;0.4;False;3
1;False;(0, 0);[2.1443424570638898e-05, 0.9999075021477618];38;373;0.6;True;4
1;False;(0, 0);[0, 0.9922938377501025];108;468;0.6;True;5
1;False;(0, 0);[0, 0.9915940484476917];103;447;0.6;True;6
1;True;(0, 0);[0, 0];93;535;0.4;False;7
1;False;(0, 0);[0, 0.9902335438832494];47;514;0.6;True;8
1;False;(0, 0);[0, 0.9964977804829798];46;394;0.6;True;9
1;True;(0, 1);[0.9813380304970433, 0];95;492;1.0;True;0
1;True;(0, 1);[0.9930979487663258, 0.0007052726729948216];38;376;1.0;True;1
1;True;(0, 1);[0.9901020578198835, 0];95;398;1.0;True;2
1;True;(0, 1);[0.9554804345522172, 0];82;485;1.0;True;3
1;True;(0, 1);[0.9805259086122887, 0];62;362;1.0;True;4
1;True;(0, 1);[0.9892337233387922, 0.000702528435266148];81;504;1.0;True;5
1;True;(0, 1);[0.9920323856500961, 0];90;338;1.0;True;6
1;True;(0, 1);[0.9858565457975984, 0.0010186831079968053];51;402;1.0;True;7
1;True;(0, 1);[0.0006921642896660175, 0];86;467;1.0;True;8
1;True;(0, 1);[0.9998297981142137, 7.483912456647025e-05];93;360;1.0;True;9
1;False;(0, 2);[0, 0.00014985785805392957];188;573;0.6;True;0
1;True;(0, 2);[0, 0];233;433;0.4;False;1
1;True;(0, 2);[0, 0];114;539;0.4;False;2
1;False;(0, 2);[0, 0.993122756597485];52;517;0.6;True;3
1;True;(0, 2);[0, 0];81;349;0.4;False;4
1;False;(0, 2);[0, 0.9919732613697007];104;444;0.6;True;5
1;False;(0, 2);[0, 0.9883032168183269];63;387;0.6;True;6
1;False;(0, 2);[0, 0.9960914436823127];133;338;0.6;True;7
1;False;(0, 2);[0, 0.997688997498867];75;493;0.6;True;8
1;True;(0, 2);[0, 0];51;387;0.4;False;9
1;False;(0, 3);[0, 0.9950622959577944];39;244;0.9;True;0
1;False;(0, 3);[0, 0.99353220444009];67;405;0.9;True;1
1;False;(0, 3);[0, 0.9923585180397545];77;456;0.9;True;2
1;True;(0, 3);[0, 0];57;254;0.1;False;3
1;False;(0, 3);[4.784747767477319e-06, 0.9999228775396172];40;401;0.9;True;4
1;False;(0, 3);[0, 0.9852796635124265];74;436;0.9;True;5
1;False;(0, 3);[0, 0.9974505500304427];65;413;0.9;True;6
1;False;(0, 3);[3.2881075736529004e-06, 0.9998017942419198];48;273;0.9;True;7
1;False;(0, 3);[0, 0.9920485762435881];171;620;0.9;True;8
1;False;(0, 3);[0, 0.9929673460603965];52;312;0.9;True;9
2;True;(1, 0);[0, 0];125;559;0.9;False;0
2;True;(1, 0);[0, 0];63;673;0.9;False;1
2;True;(1, 0);[0, 0];272;446;0.9;False;2
2;True;(1, 0);[0, 0];229;414;0.9;False;3
2;True;(1, 0);[0, 0];161;467;0.9;False;4
2;True;(1, 0);[0, 0];70;423;0.9;False;5
2;True;(1, 0);[0, 0];68;397;0.9;False;6
2;False;(1, 0);[0, 0.9729429422286103];121;630;0.1;True;7
2;True;(1, 0);[0, 0];70;497;0.9;False;8
2;True;(1, 0);[0, 0];71;544;0.9;False;9
2;True;(1, 1);[0, 0];74;455;1.0;False;0
2;True;(1, 1);[0, 0];91;856;1.0;False;1
2;True;(1, 1);[0, 0];143;539;1.0;False;2
2;True;(1, 1);[0, 0];75;320;1.0;False;3
2;True;(1, 1);[0, 0];72;408;1.0;False;4
2;True;(1, 1);[0, 0];92;908;1.0;False;5
2;True;(1, 1);[0, 0];125;461;1.0;False;6
2;True;(1, 1);[0, 0];206;466;1.0;False;7
2;True;(1, 1);[0, 0];211;595;1.0;False;8
2;True;(1, 1);[0, 0];111;790;1.0;False;9
