correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[0.9987698447461777, 0.001169439486062656];159;0;0.8;True;0
0;(0, 0);True;[0.9844204577805412, 0.009650917913165498];235;0;0.8;True;1
0;(0, 0);True;[0.8484991498679237, 0.14744705207542824];254;0;0.8;True;2
0;(0, 0);True;[0.9981320292202488, 0.0017004375503177546];297;0;0.8;True;3
0;(0, 0);False;[0.01405822247479502, 0.9855572521532795];305;0;0.2;False;4
0;(0, 0);False;[0.22151180481147636, 0.7731522140018602];271;0;0.2;False;5
0;(0, 0);True;[0.9971045886761705, 0.0028006614802401635];261;0;0.8;True;6
0;(0, 0);True;[0.9972249010591769, 0.0021814205041910204];197;0;0.8;True;7
0;(0, 0);True;[0.9625235099098693, 0.03732108606003629];214;0;0.8;True;8
0;(0, 0);True;[0.99859376092261, 0.0013249147695857087];287;0;0.8;True;9
0;(0, 1);False;[0.04204922521395732, 0.9570358761985421];457;0;0.7;True;0
0;(0, 1);True;[0.9431777701940713, 0.041440337849072];262;0;0.3;False;1
0;(0, 1);False;[0.12910553593186175, 0.8418737845204632];318;0;0.7;True;2
0;(0, 1);False;[0.11917966703733623, 0.8806252455907535];355;0;0.7;True;3
0;(0, 1);True;[0.6207471930004707, 0.3765022044853409];235;0;0.3;False;4
0;(0, 1);False;[0.09533136587390986, 0.9044788432864705];205;0;0.7;True;5
0;(0, 1);False;[0.13286275808173206, 0.8663740649190695];256;0;0.7;True;6
0;(0, 1);True;[0.9576854294812955, 0.042077756914923686];228;0;0.3;False;7
0;(0, 1);False;[0.002469972788278608, 0.9964582444817788];331;0;0.7;True;8
0;(0, 1);False;[0.402294168966183, 0.5853345619967603];173;0;0.7;True;9
0;(0, 2);True;[0.9975607435414944, 0.0021821549965583917];264;0;1.0;False;0
0;(0, 2);True;[0.9818889266747359, 0.017983921535923972];267;0;1.0;False;1
0;(0, 2);True;[0.9967048625875221, 0.003172292815760708];290;0;1.0;False;2
0;(0, 2);True;[0.9939504702241384, 0.005910246420967825];169;0;1.0;False;3
0;(0, 2);True;[0.8349199722556699, 0.16440548304880523];270;0;1.0;False;4
0;(0, 2);True;[0.9985919778569455, 0.0013249122425137443];179;0;1.0;False;5
0;(0, 2);True;[0.8805596100985175, 0.11917077358470618];227;0;1.0;False;6
0;(0, 2);True;[0.8325611475582891, 0.16394100538980613];236;0;1.0;False;7
0;(0, 2);True;[0.9819142116899785, 0.014006252820125865];195;0;1.0;False;8
0;(0, 2);True;[0.973947741205325, 0.02595482622211895];282;0;1.0;False;9
0;(0, 3);True;[0.62810195090209, 0.2966943356331653];266;0;0.8;False;0
0;(0, 3);True;[0.9736498703226603, 0.025946888087575042];314;0;0.8;False;1
0;(0, 3);False;[0.43664519619210224, 0.5606635299852647];356;0;0.2;True;2
0;(0, 3);True;[0.9981600583971313, 0.0017004853900674413];228;0;0.8;False;3
0;(0, 3);True;[0.9985824680721722, 0.0013248996072262225];251;0;0.8;False;4
0;(0, 3);True;[0.9319056099419977, 0.0675070164660207];271;0;0.8;False;5
0;(0, 3);True;[0.9898917527556538, 0.009704559110588581];294;0;0.8;False;6
0;(0, 3);True;[0.9238974270361159, 0.059062784724590874];275;0;0.8;False;7
0;(0, 3);True;[0.9567508779867819, 0.042036695435472754];253;0;0.8;False;8
